"(Intercept)" "NeoBrain" "PNBrain"
"57" 1.08954450564488 -2.81097187240812 3.87764648150187
"58" 0.352412406966323 -1.19612708193327 2.61148263125142
"59" 1.23966100234975 -2.7820913174437 3.5702521072817
"60" 1.76837868049915 -4.26842620055049 4.91894177625363
"61" 0.0524663599499036 -1.61411893347395 3.04423682191009
"62" 0.661410551387235 -2.14128167401577 3.37228909668193
"63" 1.6883887586846 -2.83589019907595 3.38552917154448
"64" 0.218051720825315 -2.35238042019773 3.71767984471808
"65" -0.0496074540715199 -1.07608325345791 2.29002326272894
"66" 0.939089559280546 -2.95360164137674 3.93357347807614
"67" 1.61288446776598 -1.97025654460595 3.57461433488061
"68" 2.21797822648659 -2.56993619145214 3.04898794161272
"69" 0.570575349847786 -0.907060841811472 2.09618445826345
"70" 1.97122744908847 -3.65614351211116 4.8486357620277
"71" 1.81667211948661 -1.02518167931703 2.30879329846357
"72" 1.07804134897924 -2.03562260350736 2.77051749228849
"73" 1.34525384366498 -4.48838470189366 5.27390945718071
"74" 1.37978353450308 -3.15753943135314 4.27879150689114
"75" 0.566941325436346 -2.25986055773319 3.39522790851515
"76" 0.312439704925055 -1.02292348146148 2.45787764542183
"77" 0.214802993252306 -1.90611289346089 2.75476158862148
"78" 1.15952257305617 -3.60741362097951 3.97689855804538
"79" 0.983022934262408 -2.75332362715926 3.84338499736623
"80" 0.653954123234143 -1.18294722776045 2.82690160947095
"81" 0.0806911315012258 -2.58595381855275 3.93070563140645
"82" 1.03670413579675 -3.7571308324259 4.45357317490561
"83" 0.183260277757654 -0.408297548427072 1.6713765548775
"84" 0.286246725358069 -3.16125219967216 4.63010012842915
"85" 0.852674447203754 -1.20231963813421 2.83352750392805
"86" 1.89031183330371 -2.09428823288181 3.2101962712768
"87" 0.882750329445116 -3.48343655772624 3.98258940858796
"88" 0.926693756293389 -1.86945160868709 2.77461500826757
"89" 0.546007374068722 -2.3684855599713 3.22062515751168
"90" -1.119489394423 -1.64790984781575 3.23734312499437
"91" 1.23409611287934 -0.692550019972259 1.82889886679186
"92" 0.413476784553495 -1.90462856491649 3.17974144540494
"93" 1.35641332688101 -2.93125694812625 3.72256334837584
"94" -0.309586343704723 0.601620028086472 1.92170285166139
"95" 0.666127455487185 -2.57835483798408 3.6722471619596
"96" 1.29695961679681 -2.87651665385056 4.00143490989285
"97" -0.408695289455864 -2.54466200259048 3.94740507936513
"98" 1.12548754843738 -2.02062347538958 2.73772955337699
"99" 1.62400257926492 -2.70998135083937 3.63538241176866
"100" -0.428563814646623 -1.38910113048041 3.1396472016495
"101" 0.239605450580711 -2.43936455963922 3.658439322091
"102" 0.717048650447396 -2.05959316695635 3.39641371250036
"103" 0.671735675728996 -1.75740207300987 3.03543006940163
"104" -1.16941334713192 -0.740258969533897 2.21515705104684
"105" -0.338340727830655 -2.93230545261758 4.36001106543699
"106" 0.592150141048478 -2.87357926880941 3.89198819866397
"107" 1.5904476105934 -2.74287306582119 3.69019484069577
"108" 1.45261445624055 -2.30808102252195 2.91218101091727
"109" 0.614723759612389 -1.57098765810952 2.81084927760821
"110" 0.803865387304654 -2.94844352347718 3.99858043064887
"111" 0.796107018617477 -3.00217228202382 3.87148217095819
"112" 1.03649518752718 -0.160111327037157 0.750647475593723
"113" 2.01086509180823 -2.01383778214222 2.75411762511067
"114" 0.26948060993891 -2.00654956709877 3.40592187330185
"115" -0.521630586328683 -1.50203413144118 3.28314395574853
"116" -0.528775454265997 -1.33644561690744 2.97721811053634
"117" 1.11803262974718 -3.3390180413262 3.86749502178282
"118" 0.407404571411462 -0.97826370652183 2.26238962786738
"119" 0.418031888097175 -1.08226592853316 2.35581639557495
"120" 1.3488852397677 -2.45405769899662 2.9098423843534
"121" -0.147604224242968 -1.6289218544116 3.15230929716199
"122" 1.11269826244097 -3.3259740685462 4.15801668816493
"123" 0.0948148168899934 -1.13869815684302 2.89180090271111
"124" 0.51660094003455 -2.37896142527097 3.71389953163452
"125" 0.999407872834126 -4.50464369564725 4.70720019185683
"126" -1.16617486462928 -0.815312731618178 3.14851358751184
"127" 0.877224312062026 -3.38683442783076 4.52278435700828
"128" 1.2096896005969 -2.90168168339005 3.89488877466647
"129" 0.724308127522818 -3.70053809910314 4.40386697673239
"130" 0.760741308782599 -2.1765791617363 3.13849213928916
"131" 1.4693822332556 -2.31534306622052 3.04619363535312
"132" 0.991762552090222 -2.31725870851369 3.49457323181559
"133" 1.14764699860825 -2.21249486075669 3.30117001801773
"134" 0.27331076466362 -2.01795458209381 3.02239870154881
"135" 1.23590950563448 -2.60786402825397 3.67874506142834
"136" 0.030779592016188 -1.12406619994726 2.78977604254396
"137" -0.134296143616666 -2.2563772819849 3.86008914893318
"138" -0.855698948820645 -0.870726249355357 3.38742519880907
"139" 0.221529525468213 -2.78230810485547 4.2265563003748
"140" 1.08394811572362 -2.1095999382087 3.09179905887868
"141" 0.466720347795899 -1.73077912212466 3.03776565350199
"142" 1.31347264013311 -4.33754822921765 4.68000363920873
"143" 1.31154614907064 -3.0039525915272 3.92534263325797
"144" -0.312290394693264 -1.24523562843387 2.67220498569077
"145" 0.581970447179629 -0.835343212616863 3.15713133619056
"146" -1.10477378385258 0.323007213766687 1.76468479975301
"147" 1.05260710598668 -1.61836815914285 2.83862287343072
"148" 1.08667983856867 -1.92408312799671 2.78685296486947
"149" -0.967853079011547 -0.971509557653917 2.39484870398883
"150" -1.03447915229481 -0.505412061553216 2.17822493920539
"151" 1.88132598684751 -2.65051055149524 3.32808338027098
"152" 0.932661276972794 -3.5536567510062 4.66916595125804
"153" 1.06559283431852 -3.25952867365413 3.87774041447119
"154" 0.333896016642029 -2.22137027463759 3.41263794194674
"155" 0.442512754380004 0.0360686567873927 1.75638257982791
"156" -1.23674404874328 -0.273856409621658 2.73276925488608
"157" 0.188218925671208 -1.28496547993564 2.96928488078993
"158" 0.00185047402919736 -3.57373726995138 5.24243816194939
"159" 0.652849048405187 -1.99750768128433 3.27009408189042
"160" 1.40941621438287 -0.773105714848498 2.37853834530688
"161" 1.60223010172194 -3.48934958966129 3.94566064237733
"162" 0.513376282040554 -2.58846149723104 3.95753123426402
"163" -0.0251347657322185 -3.2707638530992 4.35949516396067
"164" 0.600186957796723 -2.00608303218905 3.57852583068234
"165" 0.710714379092678 -2.50002014286292 3.58243684764238
"166" 0.747588844620623 -1.99931930348248 3.10589218290988
"167" -0.834699059836566 0.624320882896427 1.95661062494037
"168" 0.661412531226233 -1.59706412962987 3.18658151295676
"169" 0.871935894407216 -2.67095046571922 3.65031867766811
"170" 0.463436064264897 -1.60812418269052 3.17504859777364
"171" 2.34312521749962 -4.21266241910052 4.43672933834023
"172" 0.726334887178382 -1.39041063407785 2.51050230588589
"173" 1.65049148029357 -2.89718182515935 3.51463875359332
"174" -0.428550803779217 -1.45225066108469 3.42489696534176
"175" 0.6916508994982 -0.57373311810079 1.8486430617595
"176" 0.659805201081326 -1.88829737284686 3.22568119712378
"177" -0.617967797865276 -1.88302779055084 3.72928811842576
"178" 0.871180078436737 -2.93018732062046 4.15117840474704
"179" 0.200202218256891 -3.27096282839921 4.62308094296895
"180" 1.55340068211081 -2.7320729770945 3.51263782395108
"181" 0.519248222713941 -2.38693554064957 3.46812846965622
"182" 0.824135155897238 -2.72925433781347 3.78636334708062
"183" 0.375799227243988 -2.34366967814276 3.73543676375266
"184" 0.934234839182409 -2.71507329764427 3.47617616786738
"185" 0.647400264941098 -3.20235335049802 3.73597361666907
"186" 0.400742823723704 -1.77500503135161 3.13397948609781
"187" 0.794911406250321 -1.50544378376799 2.6069241486548
"188" 0.401608127082 -1.91946035031287 2.98524336332775
"189" 0.528836456447607 -1.46832613357856 2.06451006837597
"190" 1.35648266016506 -3.3041583551385 4.06304168520728
"191" 1.57467885004007 -2.36146017594001 3.64040408792789
"192" -0.6840683633136 -3.07535920036025 4.79308153640159
"193" 1.22283418793086 -0.899162788489775 2.71247765259886
"194" 0.273936042289279 -1.5671157261695 2.81364039987238
"195" 0.755171622533453 -4.53721937739465 5.26807361398824
"196" -0.650240249124181 -0.947034057986457 2.72795188495365
"197" 0.0224032562109642 -2.62348082932385 4.70464563266432
"198" 1.50370391352044 -2.92500632012525 3.67410118268162
"199" 0.247552593173168 -1.63657106685423 3.14697372089722
"200" 0.0771317145554349 -1.33355478069279 2.94350792869227
"201" -0.836025259981398 -1.18628508318216 2.85907995615707
"202" 0.778854409556516 -2.2096560886057 3.23362168217682
"203" 0.535205542910262 -2.2386720066861 3.35387375202845
"204" 0.823002752600587 -2.15026155258238 3.25488460606721
"205" 0.789206342110901 -2.79814054744566 3.84292503576035
"206" -0.844906753833129 -0.317067913657411 2.45617491407029
"207" -0.0837094642338343 -1.09466567312484 3.01168095993853
"208" 0.662589556275634 -2.23725865694723 3.38649995572632
"209" 1.03611694092979 -3.08455015829531 3.77068101708392
"210" 0.011309211680782 -1.21041703570518 2.6936820768351
"211" 0.110576802268042 -0.0862592208140995 1.81326213013563
"212" 1.24998453118315 -2.12577726367454 2.36453179331875
"213" -1.04887227270228 -0.799153756874148 2.87599265901372
"214" 1.23805761309632 -1.9598836258665 2.98068938673896
"215" 1.57378814379263 -2.96758437354583 3.46535241881065
"216" 0.551334909516299 -2.15505450282944 3.42765155003872
"217" 0.430105686733441 -3.89314536253005 4.62913274429593
"218" 0.0632574893970741 -2.08496651818859 4.05783949322358
"219" 1.95024017173273 -2.27461397007573 2.20536064766929
"220" 0.749272619348631 -3.03394774024491 4.11374333022104
"221" 0.567864748867578 -1.19592007969914 2.49988839462458
"222" 0.830466375995456 -3.37887927085831 4.26903876192227
"223" 0.974483436104492 -2.23601478727505 3.30633839818984
"224" -2.74929235619311 -2.29365998788853 4.37253703105671
"225" 1.55900902321446 -1.95620259283169 3.49231156373571
"226" 0.562024344048041 -2.17181007834733 3.55040614661993
"227" 0.638347940297535 -3.03491793651483 3.93963177435216
"228" -0.140878477628576 -0.220345723959326 2.40559965313878
"229" 0.185459965432528 -0.771950781425403 2.47107511047216
"230" -0.495578964124434 -1.4324640553823 2.90670321045036
"231" 0.690545731602469 -3.08602809651347 4.02314201914123
"232" 1.55855057999906 -2.13728275554604 2.75314291056566
"233" 0.279679365539778 -2.14370516882627 2.89869996963535
"234" 1.10002088062174 -3.42167471637367 4.27294605429779
"235" 0.0315583906485699 -2.36286399000164 3.89979617568224
"236" 0.0529345324612223 -1.94343384139938 3.35373150776286
"237" 0.436590538864039 -2.05903048993787 3.5306849538465
"238" 1.4935099563445 -3.03003253186762 3.41597853169515
"239" 0.730881832394516 -2.17982415488223 3.53315216078772
"240" -0.467734622638091 -1.50638441405317 2.93865818640916
"241" 1.61995781928999 -2.98413141327183 3.27977910000482
"242" 0.40374338098627 -2.10821470819974 3.30384920093638
"243" 0.29460177240253 -3.78906019774149 4.86023425040548
"244" -0.0806906927609816 -1.32736265615677 2.95993509714026
"245" 1.26138109555905 -3.02413283959322 4.03078785154503
"246" 0.775660960644018 -2.37410330388229 3.70299659742159
"247" 0.280460035326541 -1.5589462835851 3.37989568035118
"248" -0.16810213898134 -0.864428683169535 2.92825446464121
"249" 1.25025712441129 -2.48111277323915 3.39058975857915
"250" -0.625086360341811 -0.5568555490172 2.39525850860082
"251" 1.26806433784077 -1.65893185110326 2.73640286531008
"252" 0.590337549656397 -3.2718926306552 4.3893781833176
"253" 2.46564952057815 -2.42376156667888 2.73088962836846
"254" 0.667872883932432 -1.94547569015413 3.19847441905586
"255" -0.693336044962052 -0.323160296346032 1.92474539304385
"256" 0.868734324103571 -1.89912374995765 2.62268478043552
"257" 2.17760521074524 -4.98537330253748 5.43530432356238
"258" -1.59207079398038 -2.17506399700505 4.17104728640697
"259" 0.760286474724126 -2.33183223061496 3.6801988505249
"260" 1.49721300517558 -1.86062591330847 2.79697154776659
"261" 0.376460394982132 -1.74232977085921 3.07414906732083
"262" 0.655697171918291 -2.70000725717546 3.80866246452206
"263" 0.669737584175891 -2.72509098931914 3.96192671780591
"264" 2.48007247202622 -1.88132649172621 2.75769172774744
"265" 0.515927380847643 -2.79869072851034 3.91202810831601
"266" 0.473634435980784 -2.44436382429922 3.59636746218894
"267" -0.216378941066068 -1.08329009193403 2.57646874354396
"268" 1.30174734168031 -1.94642592035234 2.79230817117059
"269" 1.41780106106307 -1.80357833119342 2.72136994314496
"270" 1.15570809454948 -2.68802389786288 3.52216739671712
"271" 0.0597029428918177 -2.0524203604582 3.35147132349084
"272" 0.342891427950235 -1.54273714928422 2.87785087703378
"273" 0.607106355658289 -1.84227777541128 3.05103225747484
"274" 0.522821550686785 -1.30658352035971 2.25498313938442
"275" 0.697645069274586 -2.98279286234174 4.05886058670876
"276" 0.831663155462593 -2.7327001314261 3.7078943230008
"277" -0.662984320602845 -2.54232879020492 3.48191486138967
"278" 1.65776849215035 -2.5770531110611 3.21412484322354
"279" -0.541002249934081 -1.7579898465774 3.55099122747197
"280" -0.771042917323939 -1.399430532314 3.44548618872795
"281" 0.145584862271789 -1.9121983445657 3.32403294411779
"282" 0.89157227492251 -2.62866752623086 3.70466778072296
"283" -0.792379692633403 -1.72941978971357 3.55895604097896
"284" 0.0557617681479314 -1.32509828512411 2.50295396440924
"285" 0.895479024235101 -1.94688171648522 3.31533216590469
"286" 1.34942294048233 -3.49648083612556 4.12558553781128
"287" 0.914717304287478 -2.4460697400209 3.54720212970278
"288" 0.580910580363707 -1.70665048628871 2.83927773379583
"289" 0.248488415993052 -0.175883563511888 2.01111835266056
"290" -0.609740787811461 0.0233594111050479 1.7274324381433
"291" 0.303011838128441 -2.41867378084862 4.00323017028859
"292" 1.38812838622835 -3.86360527215584 4.18565331734089
"293" -0.167643102846341 -1.64805346487265 3.22227026266046
"294" 1.25042857813241 -3.52890262902656 4.34893041983014
"295" 0.561707191605819 -2.02053430151136 3.19546062995505
"296" 1.37232968970784 -2.08832133679243 2.84644786822173
"297" 0.979396260037902 -2.80752474664769 4.18540030939039
"298" -0.478968682695267 -1.51911928266054 2.869040532707
"299" 0.176851902797353 -2.23839513293115 3.57946931498009
"300" 1.04899857426062 -3.09670738410205 3.77899635356152
"301" 2.59224917265237 -4.22519523048686 4.0843935173325
"302" -0.583820506077245 -1.24908037752903 3.18802136753948
"303" 0.960696639376692 -3.015531496329 4.00386335400981
"304" 0.749765790220408 -2.49096029036446 3.83255734495833
"305" 0.39055836427724 -0.683239819409209 1.97467537869124
"306" -0.256422567967093 -3.14310960128205 4.604659930872
"307" 0.248591155415852 -1.00686181899891 2.69543851436174
"308" 0.273450619075447 -1.71263789699879 2.99096926875063
"309" 1.06744986640115 -2.16908066107135 3.22037527756765
"310" 0.277419819671195 -1.78127868428419 3.49604409163294
"311" -1.75562816767706 1.90491768544234 1.84525785956794
"312" 0.945620437831053 -2.31431124295341 3.13835014203505
"313" -0.703934277451481 1.27686075208476 0.688203467667336
"314" 0.794098358295741 -1.90676926560263 3.03583936723953
"315" 0.339746429628576 -1.54152231124863 2.85557868584874
"316" 1.10065505461534 -1.90743514071801 3.37417957789512
"317" 0.839387537780567 -2.78785827051615 3.74943685455219
"318" 0.967593967383436 -2.71425494091818 3.5886596263008
"319" 1.70874433568679 -2.47945433876885 3.00319881679388
"320" 0.439837344914849 -1.5793300714613 3.14026745271258
"321" -0.194739712218507 -0.368136999459239 2.01327158596541
"322" 1.27205334337486 -6.33241484126575 6.72007876358839
"323" 1.01801947332569 -3.04218286359719 3.87108374855598
"324" 1.21056342753218 -2.51020244805841 3.51636223742389
"325" 1.631340769909 -2.75195944601364 3.50458248026553
"326" 0.532102860714076 0.596107961540838 0.414110209327191
"327" 0.722549882670137 -2.69141045273864 3.67025320511311
"328" -0.283072197880756 -0.703421025129501 2.32284187211189
"329" -0.448026375852351 0.24979683427955 1.69682813528379
"330" 0.370342810827424 -2.42194114670565 3.83761665255952
"331" -1.21369697706541 -0.420019712059002 2.45904683555273
"332" -1.06039158344811 -1.26715405759751 3.38654316249449
"333" -0.272320930409478 -2.40161338444159 3.974359157246
"334" -0.92263258073217 -0.212290089461021 2.34116503378027
"335" 1.74405766327254 -3.32864726879052 4.08015741078998
"336" 1.08572215229651 -3.68579688827595 4.13338457720238
"337" 0.841698979173088 -1.55134132986859 2.99736561022291
"338" 1.47872443214874 -3.86952261267288 4.67264144580258
"339" -0.594219454942504 -0.851798551186221 2.36576549211895
"340" 1.06884450728467 -3.47092509092909 3.88179546961328
"341" 0.538300020358292 -1.85304184573761 3.39699567519347
"342" 0.33429761332809 -2.08258356321767 3.27368083991314
"343" 0.849489393818658 -2.18126628240964 3.29699991835514
"344" 0.380201735941228 -4.1651465981995 5.17582817150105
"345" 1.42267793896826 -2.84688730472408 3.42557491963817
"346" 1.19093272624741 -2.39973157404165 3.46904659070424
"347" 1.59637211046356 -2.57156731275609 4.06770714116647
"348" 0.757778033924296 -2.41665413202281 3.78928904516428
"349" 1.28328633457204 -2.42843489078223 3.52198807175591
"350" 0.0673942293651635 -1.93664694888867 3.34089170989137
"351" -0.302849546002108 -1.10117477978929 2.58869615074946
"352" 2.23940793583461 -3.85884165975585 4.31255418845103
"353" 0.225064162834315 -0.848413268853619 2.40013045632804
"354" 0.231247406845796 -3.28597347869072 4.56657157569998
"355" 1.75083291075862 -4.1493861360359 4.7226297012312
"356" 1.4903447770921 -2.41992625871353 3.19222299707735
"357" 0.116732264810707 -2.10185084918521 2.98840635502711
"358" 1.98013880898361 -3.2182027217932 2.99850269733543
"359" -0.968682115220872 -0.805641011051193 2.62926424856414
"360" -0.638399653311353 -3.07594414775667 4.88423423963832
"361" -0.45349343350972 -0.678861144642724 2.0883820773015
"362" 1.49316490409547 -3.81556655397435 4.51549041361432
"363" -1.73300773100345 0.718230888182006 1.61422572280571
"364" 1.53924249634429 -2.60859909385181 3.47487557526438
"365" -1.83982463621942 -0.281695707002655 2.70596728103556
"366" 0.672301480488386 -2.88424973966903 4.24611545678636
"367" 0.234646010183496 -1.63415212313703 3.7465011299937
"368" -0.601008900794113 -2.9524119097332 3.25915633115801
"369" 1.99099468257918 -3.07885883761628 3.84591974507202
"370" 2.46624160861393 -3.92022995142906 4.01024524745071
"371" 0.898807518213289 -2.66427425110305 3.35228828392428
"372" 2.03642498527188 -3.65792740399047 4.27512769520399
"373" 0.456863181141671 -2.11039811056253 3.50692864489974
"374" 0.778743057933752 -1.82163298106752 3.06342687988945
"375" 1.47068953733469 -2.08984654591768 2.91341011691839
"376" 1.77064865657303 -1.92993964142443 3.4693601745239
"377" -1.07422654458787 -1.97510130977025 3.64477591234026
"378" -0.679604212948561 0.84751512236835 1.56025870837038
"379" 1.01872029276637 -1.28804196985584 2.35695725178812
"380" 0.127573202851636 -1.63063933618832 2.96852462711104
"381" 1.68238860132988 -4.65381721143785 4.43277458866214
"382" -0.118159121542703 -1.14321875438327 2.0809883386828
"383" 0.498647981512477 -1.79393083485775 2.75053727891645
"384" -0.110262516260264 -2.85166402207687 4.03230447083479
"385" 0.764057472889817 -3.85151459884946 4.59896853743703
"386" 1.06733170012012 -2.1467128158838 3.45750933690579
"387" 0.859988070631516 -2.7449019585074 3.65954563504783
"388" 0.624264946542098 -2.08506160286197 3.64552037532121
"389" 0.507797112455592 -2.27423286363774 3.57523466995917
"390" 1.43304618254479 -1.75091780986259 2.59258688579575
"391" 1.02121016784804 -1.59264215895382 2.28692163401865
"392" 0.750303316541249 -1.99193870742056 2.98119065177161
"393" -1.00163986426196 -0.652145689789904 2.36568371499015
"394" 0.470210232626414 -3.63000565926268 4.63850587297929
"395" -0.220432720176177 -0.63435729235789 2.17838575020869
"396" 1.22184392804047 -2.3615878339333 3.03299331669405
"397" 1.34703530051047 -2.27007243633852 3.08285702572903
"398" -0.140677505245549 -1.52332748661865 3.08579003195337
"399" 0.0113154064292758 -2.47386574509437 3.42874717549421
"400" 0.726953446938751 -3.20264565019691 4.27878913194581
"401" 0.554503064515302 -1.98220213063178 3.28177994707949
"402" 0.439245711255353 -1.37333275043056 2.68138287413967
"403" 0.790704972940148 -1.64298038522247 2.78194019850343
"404" 0.140617669181665 -2.08638642391452 3.34442000169656
"405" -0.635781088923977 0.922088477935176 1.19748220446127
"406" -0.260815763293067 -4.19645334509551 5.53078565470059
"407" 0.425707651726043 -2.25598179380177 3.5523351716547
"408" 0.426948192922282 -3.0761615346928 4.24968352473661
"409" -0.304839178999828 0.548885507683735 1.25667157035787
"410" 1.08063523064084 -2.92823509930167 4.27706367877545
"411" 1.47959979144071 -3.34805452589808 3.49894618863618
"412" 0.823990023651277 -2.61395229930349 3.877642975669
"413" 1.10205282947572 -2.61965955379128 3.65597438001714
"414" 0.791327240876853 -3.56472115476572 4.35939921412501
"415" 0.213070525767762 -1.84683506732108 3.1596893533424
"416" 0.236136903564329 -3.30840394523693 4.12433247780427
"417" 0.944505797961028 -2.30756970621223 3.22212555634542
"418" 1.24061264461488 -1.06323003836587 2.43572534737905
"419" 0.326341101043909 -2.68745819355536 3.9982990542776
"420" 1.05516620222625 -2.48908901668619 3.91243163589388
"421" -1.05064543611661 0.124354958752519 2.32718907993694
"422" 0.888386457343586 -1.13804652627732 2.25058715933847
"423" 0.976042894137208 -2.17743049181445 3.19855685108632
"424" 0.890010562317912 -3.50327803957407 4.36070280120475
"425" 0.895822199294344 -2.95803243082628 3.97861525088229
"426" -0.0387909006894915 -1.41784675055533 2.45251312134496
"427" 0.76812932894245 -2.48594514030265 3.54305137655319
"428" 0.481929255802243 -1.88461498397419 3.40045555161032
"429" 3.27505898714298 -3.19955302780727 2.79113470196899
"430" 0.567754557298031 -1.42743748688372 2.61404158818186
"431" 0.16474585479591 -1.40803585995309 3.31199050498253
"432" 1.07539081858704 -1.68660464244022 3.26043927729188
"433" 1.1648360639665 -1.16297274373937 2.55086964796646
"434" 0.512609663732292 -2.96236449913704 4.15759683556098
"435" 1.10641505295644 -2.48029691768352 3.65153130237013
"436" 0.83008158323355 -1.47345295280684 2.45051479921585
"437" 0.369827045942657 -0.586658538915799 1.98361476575519
"438" 0.750922024926695 -2.7675687756273 3.99176451459061
"439" 0.341271204175428 -2.54649956620278 3.4324961250968
"440" -1.27300841941906 -0.44786979960918 2.13562701988849
"441" -0.00725367642189667 -1.29918473682483 2.87910029455088
"442" 0.696743581422197 -1.65430173714412 2.72237014699203
"443" 2.12775987698114 -3.22541107220059 3.6506169992208
"444" -0.240149305958766 -0.954096794870566 2.59897287041531
"445" 0.481770494225202 -1.62198749983509 2.89428125985432
"446" -0.185920251242351 -4.28507032911148 4.95742779529246
"447" 1.28921723604435 -2.39854659930279 3.10831772075471
"448" -0.0331337246898329 -1.85515303403736 2.9977400753869
"449" -0.633360496649402 -0.22172628674889 2.50495967749885
"450" 0.44449715175142 -2.14991562509749 3.45519533265178
"451" 1.29993907304015 -3.72813625952404 3.69447308414965
"452" 0.0659618419012986 -2.729683605834 3.89159425257822
"453" -0.0468020884873113 -2.88967147815856 4.60021988584776
"454" 0.101443440114963 -1.29315310154925 3.17477357224925
"455" 1.02466566651856 -3.44835071294074 4.39266072417013
"456" 0.0215650319587439 -2.41690758313052 3.74676639216705
"457" 2.1277755249846 -3.67055301502842 4.07035775021359
"458" 1.02132922018063 -2.82975971119595 3.56932353865704
"459" 0.871000468789134 -1.95593628368806 3.09083390907836
"460" 1.08581631262496 -2.73558812316332 3.66699154625394
"461" 0.312568203979026 -3.13585636319476 4.24297404336426
"462" -0.287419793341542 -0.804080330563011 2.90456135767454
"463" 1.20196597871836 -2.97833874742355 3.89398424414685
"464" 0.189261829247698 -3.29042268861667 4.29840762211825
"465" 0.56671517824725 -2.5336196227654 3.61370012397492
"466" 1.23185437897337 -2.97894161310978 3.8371845568181
"467" 1.04852923823637 -2.41126161921056 3.84199441867167
"468" 0.582533102104208 -2.35806167128612 3.60664077098772
"469" 0.462975373258814 -2.26128378725844 3.59305776182737
"470" 0.482878346489088 -2.09341546588985 3.55410545207269
"471" 0.864533701824257 -2.56702662049793 3.61081686455873
"472" -0.468336293553875 -1.9108697984193 3.20089625495166
"473" 0.283279028502875 -0.758792797976639 2.32415073589073
"474" 1.19358812351129 -2.44383249276871 3.27380854430339
"475" 0.706824787193909 -1.33780059113633 2.71610238459834
"476" 0.759781829930944 -2.62888468048914 3.29785187667585
"477" -1.22360060032224 -3.29069129172422 4.09664901615179
"478" 0.790710456960369 -2.97169322290574 3.8588936200249
"479" -0.0547299976133218 -1.8713229153218 2.68402204758604
"480" 0.835275386198191 -3.14651117140602 4.87256241319847
"481" 0.416928299324354 -3.51002668245928 3.46111078570539
