"(Intercept)" "NEOCORTEX" "CEREBELLUM" "Rob"
"37" 5.37908489913389 7.2541552958719 2.61004015530489 -11.5853295219058
"38" -6.39049968946529 10.9526767719071 -6.7579201895569 -3.83364541626361
"39" 0.835327699285699 3.03917511233885 1.6821293108078 -4.58011835352045
"40" -3.6941040161546 2.80865681817522 -0.573865285507054 -0.99194211478607
"41" 5.25139410750126 4.29996221575129 3.37294526142068 -8.58984380530455
"42" -1.12352507040987 9.8234296637529 -1.81005961730261 -8.12271210257313
"43" 14.2019931854229 3.18730061803944 11.7592581880599 -17.5928097289825
"44" -4.34942008579674 4.3837482502131 -1.43629160165437 -1.83559649594827
"45" 3.52756945161673 11.8701589426782 -0.182795539789367 -13.0626279330463
"46" 2.69291132780199 4.96631416048331 0.844035903108306 -6.5783821647201
"47" -9.02204880484351 10.3717156161729 -7.53079587960383 -1.96593135036528
"48" -4.82431752991397 7.77253383269272 -4.86783332824416 -2.43344123823408
"49" 0.154165667718189 7.72352509322081 -1.92234987026313 -6.17839359935169
"50" -5.36810021704878 9.24736563791521 -3.58171605342068 -5.05529189946537
"51" -9.71257530507137 11.9083645776263 -10.8362736934832 0.0469587697880343
"52" -9.24717331590364 9.42192406124741 -6.81921538195456 -0.959068737109192
"53" -8.07843733287882 6.81995971312426 -3.80867666739505 -1.4827692573017
"54" 0.119722307383199 1.22081764772884 2.70584452239927 -3.37574675526412
"55" -6.98463828421922 12.5884939924726 -7.71810731082223 -4.6922347198124
"56" -0.910149840266968 7.58061821277079 1.32751453122182 -8.65634210972348
"57" -7.13376687509299 10.3890032587369 -9.24946305068443 -0.458880229125498
"58" -3.74061783126672 4.34353107382776 -0.110079368430888 -3.20102895365562
"59" -2.20046083946363 8.45354586318717 -1.94885326735675 -6.56814998442496
"60" -9.1589456074289 6.28797596633376 -3.31825707686221 -0.912923999305349
"61" -6.26104213897088 4.55765939073171 -1.97910939452413 -1.10914430796402
"62" -9.77209803482401 4.62338397504936 -5.32299793354468 2.83151224417088
"63" 5.78169507026905 6.27002441469813 -4.52300449225731 -3.27863071225147
"64" -2.82844538360951 5.76793924084632 -1.00047790958342 -3.86377915008779
"65" -4.6213258132193 4.41009406929516 -0.367687858932186 -2.81365712458137
"66" -8.89988687446748 8.85954628836771 -7.44409232044927 -0.416616719310696
"67" -2.37086414678924 7.6149258192745 -0.273242095194291 -7.09895800770028
"68" -0.692174061821788 8.87705437274417 -2.0275025838564 -7.24014197886572
"69" 4.23562722807401 5.88233115842013 3.64088776760036 -10.58630500453
"70" -12.4249561285178 6.26910588632018 -9.58334975429443 5.69979073474678
"71" -3.26512788233958 5.17785338999238 1.8036395813142 -6.71358623424021
"72" -0.243932287354255 5.16260068865085 1.70845872210339 -6.76075801644492
"73" -3.64012605761127 -0.849455359759304 0.358036353532555 2.19538959838974
"74" 1.21819283274817 6.56939495235565 0.403643513142015 -7.49129790419829
"75" -12.4222646122944 11.8429812628201 -9.4707658016996 -0.668871782594579
"76" -0.639715370954946 4.36858062256943 -0.0261085626116255 -4.20470432984803
"77" -3.88009538743063 5.82315545319216 -1.02185769949574 -4.03147469315445
"78" 4.4310131805687 4.22894272726262 1.96219569996174 -7.17904305631237
"79" -4.69534362667764 0.0077388162171701 0.0174527138660778 1.81511800795124
"80" -1.13720911732526 7.91055301754386 0.00421750053646974 -8.08225662512996
"81" -5.41741545438708 7.07817621946015 -3.1272112406732 -2.97979242475412
"82" -6.18868696069603 7.33413164643571 -8.00087784456264 1.32438504087622
"83" -6.94647830614122 3.41405245607166 -2.25111687534081 0.503477212296275
"84" 0.539237844566742 23.5482521413433 -8.93111102553667 -17.7553424760226
"85" -11.4614304044298 9.51385358654079 -5.5471683764481 -2.14527569372149
"86" 1.13809478437179 7.15781129443349 0.799502481939271 -8.49508822776988
"87" -6.50106371503171 3.78081655255664 -1.25672341562768 -1.01295430818573
"88" -5.31630328379833 6.48370345109288 -3.54966758712544 -2.11609395523556
"89" 3.8586566025333 9.01032852003482 0.229530405427795 -10.7055232703169
"90" 19.924636408221 2.23590249549125 21.3044766444946 -27.2447971454967
"91" -1.33731316782359 5.91625288692012 0.200679733250581 -5.98901097706403
"92" -4.5243169949681 7.1561021557427 0.208176584274042 -6.69608945875007
"93" -0.374018899551629 5.71025088614923 0.706266125873299 -6.30404063547758
"94" -4.24750777874578 3.42717843356422 -0.824286573042627 -1.6282208203047
"95" -4.97507743004826 8.14191257620405 -2.5832625967596 -5.18035381405207
"96" -6.88083022131468 2.41636249598923 -1.59017445058271 1.02256796959773
"97" -2.07648858841276 10.0871813948961 -3.64959396768973 -6.7810673378699
"98" -3.80281014143839 3.89742939116695 -1.40274219246203 -1.55520333480672
"99" -7.86204353520588 6.65765125407052 -3.3699138962329 -1.51333974579757
"100" -2.32060632464709 5.80634360562544 -2.13510824578407 -3.20978311519139
"101" -8.30365658340452 7.1917528845479 -4.96718182507175 -0.815306106538628
"102" 4.52133160061203 7.61720949942537 2.29185267562571 -11.3253217418824
"103" -7.48310674878303 4.77392363667605 0.633158916305547 -3.49422381987097
"104" -7.43745673356898 11.1027299736234 -7.55028482706985 -3.23034719187126
"105" 2.90694424250978 6.73974674052442 1.17804053315922 -8.92446418978216
"106" -8.71367233676938 7.30886359355645 -2.5213711028191 -3.27605551033048
"107" 7.63650927851268 9.99244961753129 2.63680575114813 -14.9316445563891
"108" -2.02321796540855 6.2790176274284 0.842700567634893 -6.6369776786014
"109" -1.21226664085407 1.89006245885685 2.41751753788594 -3.5372273480607
"110" -2.34439848449983 8.55543448979734 -4.40203699453559 -4.28558071414591
"111" -10.1433377710928 5.53435377571441 -6.07467828492463 2.68998247358832
"112" 1.02773569113924 5.00986015741364 -0.0568243914167397 -4.83140475628898
"113" -9.39313482080979 8.3075415698404 -4.88046912100981 -1.6787511446455
"114" -3.81911641073748 5.47971183914342 -3.57405547000235 -1.33191590267597
"115" 1.4817458048783 4.95757075742767 3.64527036905929 -8.87210487579432
"116" 3.45195996202528 6.54657812361256 1.46355101768859 -8.98356312517353
"117" -2.56323595789581 7.26209488035238 -2.15435260249069 -4.94633396551944
"118" -4.48833507801828 3.10714476740122 2.4745133181932 -4.62909872314776
"119" 3.19836809008621 6.47436737539829 0.651136564541957 -8.05620079336222
"120" -0.97557295414299 7.32282154231507 -0.954679747199407 -6.47865045793878
"121" -5.91474294160435 3.5810809902614 -1.98787009401713 -0.186763881880324
"122" -18.6726127479924 4.46685660028015 -14.3072039794715 13.0843579137727
"123" 5.14570737481699 5.73581982318865 4.4397967581026 -11.1379235771892
"124" -4.95770141706453 6.96142789290752 -4.58147908331011 -1.70679275007569
"125" 4.03829496644903 5.54835020407336 2.62814556369995 -9.08332422077365
"126" 5.11854924738873 10.1688759235403 1.65340518097219 -13.6307632247226
"127" -5.10145286643092 2.80369186266034 1.10921332446742 -2.47976988363371
"128" 0.403959692026547 5.81614884595311 1.07453468324093 -6.8716377838573
"129" 4.83224364725902 5.20451336607948 3.3628722064459 -9.56256846511496
"130" 2.86291013249866 5.63710861117579 3.45077018350821 -9.7860324504145
"131" -6.44777910168705 4.40212516387692 -1.41916311205568 -1.66085095383096
"132" -3.40492924379942 4.1156429076218 0.267545006980072 -3.38413937138989
"133" 10.1296410888463 11.2310667419733 1.78624367757584 -16.3292299160821
"134" -7.13658991323609 7.04027053843311 -4.89830593648367 -0.910156903169991
"135" -7.57406306995836 8.99211146144762 -0.73144191186293 -7.08934055058489
"136" 9.29244042274513 6.03548979948391 6.63908236470888 -14.7686978617567
"137" -6.01530401958007 1.38898215815425 0.117363770463271 0.102645553572074
"138" 1.04181606240854 10.3952265730695 -2.35807748789375 -9.17542391298048
"139" 10.2943693876587 6.16304251502152 5.73960119739058 -14.1111432720791
"140" -10.5060057595829 6.69251162371438 -4.57943787601835 -0.0655015848751646
"141" -2.5749137218736 5.69871553345001 -1.90106260823086 -3.3574338699691
"142" 2.55283536421484 3.83556337034679 6.23173714348377 -10.2029404853238
"143" -13.4475110741914 6.09272932693784 -9.69934387908143 6.15146957545949
"144" 4.13190814756672 -3.52511270684772 10.7608362740502 -6.56133138312725
"145" 3.33739178335463 11.8454318424228 -2.08207028717152 -11.9028095992398
"146" 0.67240930677508 2.06158201748622 4.06361803377513 -6.1606716692695
"147" -0.588349411293166 7.61228864932491 0.633722656682949 -8.37434659540304
"148" -3.04611009801738 8.29526210876065 -3.92150893328926 -4.48185856376949
"149" 6.09725283549051 7.76728304977587 3.37225473024591 -12.7875160390831
"150" 8.47078479256015 4.31396483062417 6.52017041502404 -12.7643552818918
"151" 5.99907731997519 11.4227661011391 -0.404173364140206 -13.6235316149759
"152" 0.193073182104854 4.89039682004659 2.26896738499636 -7.0953852020757
"153" -7.42714277876075 2.96131189510925 -0.951922059000935 0.147637110814685
"154" -4.1499504986914 2.81148684122309 2.39386344620289 -3.87685621085984
"155" 2.3910612106265 10.0668857052951 -0.281250386593456 -11.172851085721
"156" 4.1990345910308 7.23079320328907 1.2245437358215 -9.7671243342229
"157" -1.98053203307791 4.46117341153149 0.137347684067208 -4.11388763756258
"158" -9.2163996248064 9.17102409159634 -6.17979889758863 -1.14268086038646
"159" -2.64625441504177 5.36599757149816 0.100312509355717 -4.96148540134891
"160" -2.21137970566633 2.35988856380573 4.37032819493106 -5.46502990145382
"161" 20.1702118121611 4.56026205894887 14.2200095344087 -22.7244295821001
"162" 0.645699034910649 9.92386226969393 -0.719104794787199 -9.91546778596239
"163" -5.23309054830315 4.28398145418032 -1.63855238076576 -1.48583579409751
"164" -12.1677978022344 4.69806209455419 -6.97977009206079 4.84133316249063
"165" 0.210182485760015 0.584437899000477 3.79384799671971 -3.66235427057836
"166" -0.0174157249566633 -5.23009198094951 9.73480354634376 -2.64982055025757
"167" -3.56742106260208 8.76906533642614 -3.87664110694277 -4.7115597716529
"168" 0.864301500949296 5.89544916315936 0.829088537117059 -6.8135668564355
"169" -8.48281630438578 12.766032048894 -6.30342619716248 -5.34868363497662
"170" 3.78853712559794 -0.566925464619999 4.87460578008904 -4.23228659367669
"171" 2.26572725571168 8.27583878144651 -0.065963101471425 -9.42212292342447
"172" -12.307628709721 9.88853055885193 -7.71385689638555 0.129479199560592
"173" 1.88957712129923 4.72089355302114 4.6290295094077 -9.75755678830319
"174" -13.8684665180044 8.34579427971039 -11.3397689908161 5.66343878574844
"175" 0.376165115590993 -1.1908765069893 6.97454508830197 -4.61685505212517
"176" 0.428468124933715 4.56677469205169 2.06257335183909 -6.80213716579601
"177" 4.39683479824453 2.10135555939632 5.42195635611279 -8.03746191345272
"178" 4.44949005167291 12.7266905009164 0.11321180422965 -14.7571034488915
"179" -1.18436268532969 6.52498423242287 0.0236330355855898 -6.62470699752521
"180" -6.29468039829226 8.14662106626201 -1.84477913778755 -5.18748210533522
"181" -13.7558879710414 8.58696193172364 -10.5650031910191 4.11169498319214
"182" 2.07355705424561 5.09200835769298 2.3262312290608 -7.69456997470115
"183" -9.96475447165994 8.82631734116876 -9.67812818402854 2.6319509943969
"184" -3.91053273377474 9.53052662670962 2.12248177136644 -10.4476561204283
"185" 5.57712749771781 8.75606438195246 1.56151957290058 -12.053845003913
"186" 2.68074033863377 7.97308853098366 0.0672778583830222 -9.2038362123858
"187" 0.779913153797679 6.70385604593685 3.89685156420455 -10.9277043766233
"188" -0.696940752364753 9.22978334693471 -1.56082924855582 -8.22095823063864
"189" 1.16289980805595 4.18785436997132 1.85355704104586 -6.15994143576245
"190" 7.57911324383167 1.63651062152348 7.14495041729242 -9.68947063058295
"191" -2.48775641569227 4.34723253594711 2.75094114601961 -6.45138696498907
"192" -5.37646892976773 7.7158236911564 -2.86150970356721 -4.21127687928674
"193" 1.17970865483221 8.53841374331387 -1.6751597011571 -7.9818626048218
"194" -1.11726579660899 7.14292538831069 -0.799504923859786 -6.28238273062743
"195" 5.26950638349808 7.54577436466934 2.51252509342157 -11.4682010413071
"196" -4.4732245834457 9.22669783980382 -5.35845097503625 -3.6869683484656
"197" -2.71001548832282 5.41185130262602 -1.85581332838046 -2.87246772245999
"198" -7.48067449573136 3.50785058025212 -2.77758910645207 0.888410414001555
"199" -9.0432063014814 4.03221839101388 -4.13307079096739 2.34897600929253
"200" -0.654961381173052 7.78543138707755 -1.87347932439934 -6.270286407409
"201" -4.79522815481323 6.45384864646257 -6.03142996326642 0.0474331933291978
"202" 5.43680384507752 9.39480124118563 2.4118812555098 -13.6213670150028
"203" 0.766005870014851 2.71331016661827 2.96781840753465 -5.28385131292816
"204" 12.0774777178594 9.20339777341906 7.21730836988718 -19.5553899678562
"205" 1.87503477946302 9.63160889714163 -0.458537760190666 -10.1282396934985
"206" 8.67879968899433 4.92575768379902 9.36360784377757 -15.8409632898401
"207" -7.24615385924699 6.49466864277997 -2.30801717855002 -2.86024172104953
"208" -13.3771059000865 3.07697210508923 -6.61503248582449 6.75762842748736
"209" 3.27704316277232 5.55605567465864 2.64587437582122 -9.05135796774266
"210" -3.65753649928956 8.37545591886737 -1.71738914707385 -6.67963321245043
"211" -5.04928707482759 7.12505197551218 -3.7880781905551 -2.53249714829872
"212" -5.14247970601718 5.8271084605949 -6.26687053169007 1.3767043148473
"213" 6.73069864805439 2.0007898594049 8.74851319624577 -11.4800832063047
"214" -1.46797472731578 -0.163662355422275 5.83264626559685 -4.02603497795644
"215" -0.355346435288084 5.848953548586 0.478221378147282 -6.3372985413298
"216" -11.444983702786 6.35060604679165 -6.55867540367763 2.43736596974486
"217" 3.77752126373525 3.8264559567906 5.11575505202927 -9.40848364154226
"218" -5.50815897711436 8.83543602540885 -5.53161843567068 -2.75672932168527
"219" -0.102723351505119 5.37451520600007 1.12233306285634 -6.63663000386441
"220" 8.96586159728167 4.74509896506061 14.5243098741921 -19.9650154338451
"221" 3.66401875450902 9.33782901434461 -2.31622469180729 -8.71136208900134
"222" -11.8037356613786 7.56138881263905 -8.76144608973118 3.06245037307963
"223" -2.97979024029337 9.30570427455405 -3.65486740398046 -5.59794961517036
"224" -10.3198707873562 2.98697061743587 -4.38425218382326 3.9248624236352
"225" -18.0624403853508 -2.11412576661678 -2.05473251960939 9.56143299059477
"226" -7.44433335179929 5.06015677261894 -4.41765806449985 0.801328642735825
"227" 2.26581547109527 -1.60522801039042 9.66877165337792 -7.33645432342018
"228" 3.28390492243295 0.793028191495978 1.67534470489773 -2.72631413735508
"229" -15.0354124954756 6.76737220931682 -7.58745206755702 3.86168903048383
"230" -0.222629499738105 6.79637000641378 -0.347600751789287 -6.65101363524445
"231" -4.98175531414745 3.99620834445705 -1.82961392065044 -0.946376346299076
"232" 2.48731131365639 6.11011327364122 2.86056101487702 -9.75759575793927
"233" -2.94921814850386 2.87100426114921 1.65285077342924 -3.19861897567171
"234" -3.73727324482752 9.99825336651702 -4.27225443103816 -5.66727245880611
"235" -12.9290402473125 8.61823890723463 -8.37855088752985 2.12151238396473
"236" 11.0810872551228 5.56857287965249 9.27269914942008 -17.0193904034386
"237" 4.87150465761351 4.37189960066462 3.39176577913167 -8.69869961548829
"238" -3.45405028769892 8.80178540383349 -4.0895020083226 -4.64079554506316
"239" -3.473179744964 5.70583725171309 -2.64945608503967 -2.40419542833115
"240" 0.18721480169188 6.48275258979993 -0.677262724901084 -6.03517316294892
"241" -0.0800705746369204 5.10683008849082 -0.0662421551969601 -5.0371397490926
"242" -0.998838301980868 3.04322258129105 0.65564412985259 -3.18420792068355
"243" 2.47992803827219 12.8948829686269 -5.23833677139919 -9.62901840957238
"244" 6.69994772087375 10.9958731210354 0.323676280197105 -13.4877164895152
"245" -13.7379502058916 8.07269756471214 -8.52851907980221 3.15008858595684
"246" 4.81166485956055 9.5421269757062 1.11311125008797 -12.2301338184334
"247" -9.49629636133614 3.68865377766633 -7.42205415591889 5.8168672997781
"248" -4.92293381299532 6.02924266045738 -3.20242204767419 -2.09747253827663
"249" -3.53550205873034 6.08166632485518 -2.06353270453837 -3.13110350209899
"250" -8.04839806354721 4.03114998378442 -2.67328632844146 0.434429853070469
"251" -4.74581697559915 2.53530003090418 -0.812435104948236 -0.345452184174064
"252" 0.60354564114823 7.06419159972575 -1.14514757879806 -5.99230664747301
"253" -5.75293807445541 2.24529885094671 -0.376382324106089 -0.310119557718281
"254" -3.93784323014552 12.4737650109091 -6.52834606140095 -6.09633493058209
"255" 0.418794530760351 4.13421870427555 0.829106281315944 -4.78090872912071
"256" -2.36560534515547 6.90659223651164 -0.32264764248248 -6.42186700367893
"257" -5.32058126514312 9.3622134802572 -6.37997239139077 -2.66368951591357
"258" -11.7780797974265 11.142368703906 -10.6469430428697 0.976553481901647
"259" -2.09735155797171 9.53534623410087 -1.8248891793628 -8.14592470556818
"260" 0.96151644182828 2.2221234569588 6.18753192842269 -8.00082914021914
"261" -4.06683425338269 9.18114905463881 -5.103642195048 -3.84287167768343
"262" 14.5458236954473 5.86566067146487 7.08651704677141 -16.0264983066954
"263" 4.60263823461719 6.98776074690977 1.42686627835428 -10.0593355349556
"264" -1.13515360298334 3.4568714635825 1.99961103950045 -5.04177896384135
"265" 11.2096683284908 4.94163808579833 5.01802429561212 -12.518011792723
"266" -0.360257145181095 5.92465586594335 0.265836438928091 -6.1229427022655
"267" 5.16529557979084 4.55910864987527 4.32366542206728 -9.84250809047808
"268" 2.08667934756704 6.27579816927027 2.06715794533375 -9.03609343894641
"269" -1.92768917431749 6.45146825372649 -0.632895080547314 -5.63975638401462
"270" -0.55524608430278 8.01964697707444 -0.953555348503869 -7.13378762904904
"271" -1.0127751789405 7.94800434134231 -1.06030022661434 -6.94463363385876
"272" -2.978218422395 5.43342595596914 -0.664897483024106 -4.13889911296428
"273" -3.41738916225586 6.30302644416224 2.25564278275797 -7.69522063810291
"274" -2.02502709598048 5.29542884083367 4.09459192007489 -8.93335226856289
"275" -5.16688248513674 5.88995270064333 -3.85478844757745 -0.915144402402802
"276" -1.16250506618599 8.09639646094001 2.42374809880857 -10.2448376544053
"277" 2.94045666169404 7.22338186993147 2.14373900169085 -10.1766166401212
"278" -0.00355678978667129 8.45887701306492 -0.0567912555852672 -8.67531072418205
"279" 2.22390160184295 4.32218047643255 2.36872895777924 -7.21487941079249
"280" -5.10667849481979 4.51034316197365 -0.214082417835016 -3.17358478000097
"281" -15.1168763682472 13.7882494326186 -11.2256623910798 -0.248286646776251
"282" 2.43865879145596 1.82011638884433 4.68221569593879 -6.1632772399098
"283" -7.25342411427846 3.09565762732382 -2.92622967175339 1.59784040101658
"284" 7.65838995293598 5.25029024457035 4.07366145550623 -11.0838602277508
"285" 1.31534289510455 5.85886506802535 0.278141361468442 -6.50068669873144
"286" -6.20094831234019 11.7188991837902 -6.20409352080605 -5.34179481356477
"287" 6.45208394652309 9.46801880031126 1.98790901422035 -13.668638676354
"288" -2.18790112036368 3.90388430148596 0.315568711084779 -3.7809247590485
"289" 6.60282660188386 3.61098340735771 4.64020538851037 -9.40257576883596
"290" -0.906093324396352 7.68068806163501 -0.470203757104173 -7.02655455424792
"291" 1.5625270777191 4.20785091520156 2.30052429082389 -6.43191094994108
"292" -4.02448720053508 5.30713350367296 -3.52935580403573 -1.09260369149706
"293" 3.218424502571 6.65763096087539 4.96637910221762 -12.2909353998548
"294" 4.37995002711978 6.74699104359752 0.622454298070807 -8.65075847116532
"295" -9.32797029695939 9.06303172220214 -8.14331710900296 0.445390016466263
"296" 3.95224982206128 5.6772999288587 3.09267151268432 -9.77504821647017
"297" -6.91041545565531 4.66613977699308 -3.302090853962 0.170623482976225
"298" 1.00764303401229 4.52241599163972 2.38671617564978 -6.86776891703994
"299" -5.63014598884911 9.07838243013248 -6.16343825421063 -2.41649592914109
"300" -8.12509548282105 8.04454967924812 -4.72124175569843 -1.89996948512271
"301" -5.83723566189292 2.58987581561087 -1.19068071701622 0.0782289520029735
"302" 0.449203104442859 9.07213334590779 -0.842514121628483 -8.87955887211137
"303" 4.042120744969 9.17897181431181 -0.26914155978011 -10.5637163991451
"304" 0.000489943631691858 4.42510126249908 2.43551175820903 -6.73409535645624
"305" 7.07276107496727 -0.586585904209642 6.10861207670678 -6.32970470278815
"306" 3.96265968713851 4.03740532704978 3.510925658833 -8.28869801692781
"307" -12.4536694027993 -7.41883091349155 1.78200927923899 9.69730535320195
"308" -6.71328382904539 4.13052879597672 2.22355785279433 -4.59433312111651
"309" -7.46412629987753 9.45620332356702 -8.73000794631662 -0.425459965546906
"310" -5.93995963757334 10.7805605174653 -6.61089168293984 -3.72762808117295
"311" -4.87860459465173 5.06994555443816 -3.94055808126723 -0.375635233122011
"312" -5.12727881582396 7.4961931041471 -4.5330855504435 -2.28618892797385
"313" -1.37203982569918 8.32222650897165 -2.10980699733773 -6.59112409290174
"314" -2.43508330956683 7.0910371441787 -1.70332831776614 -5.30937353642366
"315" 5.35181011039822 2.09105922897288 6.06909149583589 -8.75841161271092
"316" 3.39743566489778 2.51686856435845 5.42027193047397 -8.14285257775191
"317" -1.35895513020046 8.97623998525523 -4.85513385977356 -4.77247547078878
"318" -0.362220691328275 10.024142238377 -5.16853581195755 -5.80630630286578
"319" 2.62717537025674 5.13251468958333 2.72883963843924 -8.47408387194446
"320" -4.36875537056767 11.1739162208942 -7.01615056191804 -4.27735176173883
"321" -1.46365559259721 4.56130252160801 -0.644682041423948 -3.52914001030149
"322" -10.8531076910808 3.60654633712329 -3.64565605617827 2.61289986658085
"323" 7.82645824143401 8.05544815763278 4.44394234515494 -14.6680517369205
"324" -1.99180626810266 4.24816366453319 1.49026747350581 -5.14593898216845
"325" -9.65946462633565 8.00303287399583 -6.67316545109497 0.084248302548076
"326" -3.73151691324892 8.09822543351765 -4.29803878137318 -3.61550402206194
"327" -0.114360094627045 2.458005546403 4.80922300996463 -6.88165188698622
"328" 7.44464046294343 4.93858155504859 3.97729392558085 -10.7368211972789
"329" -0.836324031246477 9.13372840554075 -2.02821667430908 -7.49385524767604
"330" -1.96537555545365 8.40278448399658 -1.06589028389135 -7.38457172279595
"331" 0.176328840974747 5.88678379068733 3.0088017264261 -8.71466176515332
"332" 1.41335147667269 5.62478538122377 1.35169902746566 -7.41130915082613
"333" -10.6160316654468 7.79797255616955 -5.6691311756731 0.131773479566618
"334" -1.62028530093085 3.07164837763412 2.63740123980097 -5.04065681651991
"335" 5.47028137637972 5.78967829773319 3.05078703918116 -10.0805274381564
"336" 1.17631257846369 4.13360532478691 0.97454702865798 -5.24704186336021
"337" 0.604107084313 4.13954927327723 2.90253136566025 -6.84371032973286
"338" -1.03738129034173 1.24952364076262 4.4060981369621 -4.69799608706307
"339" 3.22506825411983 2.42970739246084 3.98132744774921 -6.95846777309634
"340" 4.89471062352823 7.91960127279162 3.14077461656416 -12.3960710878746
"341" 8.64855095889652 10.3486617552408 2.68272348464598 -15.644410543151
"342" -2.83227229445765 7.60414328284605 -1.436184381153 -5.93369766400428
"343" 1.09526205791735 9.24634650103326 -0.720541877200958 -9.28044537020105
"344" -7.26040419031779 5.42644969751564 -2.28330236645161 -1.60761551590986
"345" -4.28074639363331 4.220233715115 2.87068594250741 -5.39648692851188
"346" -6.09469941663701 6.6648343045963 -2.92528965217571 -2.46009477975895
"347" -0.593264345297939 7.00284774575266 -0.317901878792327 -6.75685962667922
"348" 1.3348639941396 8.44824630460789 0.75811377397622 -9.95327449314937
"349" 6.18327884528117 8.53051968759974 3.27431846052059 -13.4158226289765
"350" -9.23974155874748 7.60767037124606 -5.77851549327897 -0.229828422510764
"351" -0.616065105314192 7.17155736363929 -0.582899258000907 -6.79627977772907
"352" -0.401031456329292 8.66681227730442 -3.89329746221483 -5.51759476756342
"353" 6.70075489503506 -2.39453429394052 10.0600189254219 -7.79734963865485
"354" -3.71982284043042 6.70124959106033 -2.48065485831467 -3.8851405572459
"355" -2.45495667937939 6.99867634320981 -1.57381198064832 -5.32848268443195
"356" -0.425739098573104 2.65713663434872 3.98170326993568 -5.78209548473023
"357" -3.78535563783225 6.68539127174154 -0.167404740655911 -5.90201944677511
"358" 4.34201730736822 9.12754130946996 3.03310910324581 -13.3556908567407
"359" 0.839682652444026 10.6012511538283 -3.06151652519475 -8.40650135031956
"360" -4.7615295002397 -7.68165940664767 7.31029276979461 3.44904665423383
"361" -11.7189462062088 8.133922932524 -7.66020134167047 2.0685471992183
"362" 5.96495048799989 7.4027129333117 0.416804739827057 -9.69184309469711
"363" 0.428217391076032 6.59051869704854 -1.5613514681354 -5.3202783184679
"364" -8.3953364072222 4.76520998925844 -1.49847126580426 -1.14235363047919
"365" -7.21716637851205 6.3463873557921 -6.33565460608224 1.02079862555547
"366" -6.169991383038 5.33416781654523 -1.05298545838741 -2.8423470774942
"367" -9.38311436597724 6.88181129268196 -3.8473516127051 -1.23313846050587
"368" -5.31737701236261 1.76124215332675 0.49453249391081 -0.583627985088242
"369" -1.27318108122563 7.85272272233851 -0.48308249276306 -7.73571479861857
"370" -7.75836143930792 2.98823697249463 -4.75404209277622 3.70663975145362
"371" -9.25797344463354 11.3728747104615 -8.1838064527692 -1.90071089504636
"372" 8.32330073843332 4.34471148211742 4.57863817227189 -10.5543589889639
